Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774980578.580787,3990.0,-2665,-67,-16080,46,117,43
1774980578.580787,3990.0,-2655,-78,-16108,61,104,59
1774980578.580787,3990.0,-2638,-83,-16093,88,83,62
1774980578.580787,3990.0,-2631,-119,-16124,104,110,60
1774980578.580787,3990.0,-2616,-90,-16145,84,119,50
1774980578.580787,3990.0,-2636,-141,-16121,93,98,52
1774980578.580787,3990.0,-2636,-123,-16122,114,82,62
1774980578.580787,3990.0,-2658,-140,-16151,70,112,68
1774980578.580787,3990.0,-2657,-137,-16129,54,130,73
1774980578.580787,3990.0,-2675,-107,-16152,46,134,55
1774980578.582779,4190.0,-2714,-104,-16123,44,108,77
1774980578.582779,4190.0,-2690,-83,-16129,48,111,49
1774980578.582779,4190.0,-2699,-74,-16113,57,135,70
1774980578.582779,4190.0,-2739,-79,-16106,42,117,72
1774980578.582779,4190.0,-2726,-50,-16135,66,107,69
1774980578.582779,4190.0,-2721,-40,-16116,80,122,48
1774980578.582779,4190.0,-2715,-58,-16120,62,105,64
1774980578.582779,4190.0,-2718,-50,-16093,79,104,51
1774980578.582779,4190.0,-2711,-39,-16098,68,89,43
1774980578.582779,4190.0,-2679,-51,-16109,70,123,45
1774980578.582779,4190.0,-2649,-53,-16137,44,104,44
1774980578.582779,4190.0,-2688,-63,-16100,62,130,76
1774980578.582779,4190.0,-2650,-86,-16084,56,119,59
1774980578.582779,4190.0,-2645,-102,-16143,83,121,34
1774980578.582779,4190.0,-2646,-101,-16141,39,104,62
1774980578.582779,4190.0,-2624,-116,-16138,64,95,61
1774980578.582779,4190.0,-2619,-99,-16121,62,115,75
1774980578.582779,4190.0,-2639,-90,-16092,85,117,86
1774980578.582779,4190.0,-2627,-110,-16131,93,98,72
1774980578.582779,4190.0,-2656,-93,-16125,65,97,68
1774980578.583297,4390.0,-2686,-84,-16136,82,94,53
1774980578.583297,4390.0,-2669,-70,-16130,86,101,73
1774980578.583297,4390.0,-2683,-65,-16118,61,80,63
1774980578.583297,4390.0,-2709,-54,-16126,37,106,54
1774980578.583297,4390.0,-2719,-62,-16109,70,101,46
1774980578.583297,4390.0,-2716,-89,-16146,42,103,59
1774980578.583297,4390.0,-2732,-66,-16090,53,135,48
1774980578.583297,4390.0,-2748,-71,-16107,55,134,62
1774980578.583297,4390.0,-2698,-81,-16053,56,100,63
1774980578.583297,4390.0,-2703,-73,-16122,66,111,66
1774980578.583297,4390.0,-2674,-87,-16123,79,92,69
1774980578.583297,4390.0,-2660,-98,-16141,69,113,69
1774980578.583297,4390.0,-2650,-84,-16108,63,106,64
1774980578.583297,4390.0,-2655,-97,-16144,67,119,54
1774980578.583297,4390.0,-2651,-113,-16151,64,90,72
1774980578.583297,4390.0,-2633,-101,-16120,54,109,54
1774980578.583297,4390.0,-2622,-72,-16132,64,113,65
1774980578.583297,4390.0,-2648,-91,-16120,72,112,67
1774980578.583297,4390.0,-2631,-89,-16109,64,108,63
1774980578.583297,4390.0,-2636,-67,-16129,40,103,74
1774980578.594343,4590.0,-2672,-62,-16099,66,118,65
1774980578.594343,4590.0,-2682,-104,-16133,85,90,69
1774980578.594343,4590.0,-2693,-98,-16124,76,91,51
1774980578.594343,4590.0,-2712,-73,-16116,78,107,59
1774980578.594343,4590.0,-2722,-89,-16118,85,90,67
1774980578.594343,4590.0,-2702,-90,-16093,87,102,56
1774980578.594343,4590.0,-2700,-92,-16132,68,121,68
1774980578.594343,4590.0,-2735,-77,-16127,50,110,56
1774980578.594343,4590.0,-2708,-68,-16141,41,104,77
1774980578.594343,4590.0,-2674,-70,-16121,44,106,69
1774980578.594343,4590.0,-2681,-63,-16106,39,102,52
1774980578.594343,4590.0,-2690,-61,-16094,62,100,56
1774980578.594343,4590.0,-2651,-66,-16117,53,91,73
1774980578.594343,4590.0,-2672,-66,-16135,48,104,54
1774980578.594343,4590.0,-2662,-59,-16100,67,105,55
1774980578.594343,4590.0,-2667,-84,-16088,77,97,56
1774980578.594343,4590.0,-2660,-85,-16119,72,105,67
1774980578.594343,4590.0,-2655,-115,-16124,68,98,78
1774980578.594343,4590.0,-2651,-107,-16100,76,114,69
1774980578.594343,4590.0,-2634,-101,-16141,66,95,88
1774980579.9581802,4790.0,-2684,-95,-16134,67,97,69
1774980579.9581802,4790.0,-2678,-99,-16130,72,122,60
1774980579.9581802,4790.0,-2688,-114,-16123,65,113,79
1774980579.9581802,4790.0,-2693,-62,-16120,60,115,74
1774980579.9581802,4790.0,-2676,-71,-16116,65,117,65
1774980579.9581802,4790.0,-2688,-85,-16111,52,110,74
1774980579.9581802,4790.0,-2716,-51,-16086,36,112,53
1774980579.9581802,4790.0,-2702,-56,-16112,49,97,44
1774980579.9581802,4790.0,-2703,-39,-16106,55,115,64
1774980579.9581802,4790.0,-2698,-81,-16111,60,110,67
1774980579.9581802,4790.0,-2714,-55,-16098,43,123,47
1774980579.9581802,4790.0,-2674,-57,-16094,64,114,55
1774980579.9581802,4790.0,-2672,-65,-16143,63,89,66
1774980579.9581802,4790.0,-2667,-71,-16120,69,126,38
1774980579.9581802,4790.0,-2645,-111,-16136,80,99,69
1774980579.9581802,4790.0,-2634,-85,-16134,86,99,63
1774980579.9581802,4790.0,-2653,-122,-16116,60,130,50
1774980579.9581802,4790.0,-2673,-112,-16077,71,102,76
1774980579.9581802,4790.0,-2651,-110,-16127,69,108,51
1774980579.9581802,4790.0,-2675,-134,-16128,82,97,55
1774980579.959923,4990.0,-2708,-102,-16108,80,111,79
1774980579.959923,4990.0,-2695,-122,-16120,76,106,74
1774980579.959923,4990.0,-2703,-107,-16120,81,114,63
1774980579.959923,4990.0,-2693,-95,-16129,68,122,79
1774980579.959923,4990.0,-2710,-87,-16149,43,128,62
1774980579.959923,4990.0,-2713,-41,-16122,66,104,90
1774980579.959923,4990.0,-2697,-60,-16113,60,113,78
1774980579.959923,4990.0,-2723,-56,-16104,60,125,71
1774980579.959923,4990.0,-2687,-39,-16130,53,128,69
1774980579.959923,4990.0,-2662,-50,-16124,57,97,42
1774980579.959923,4990.0,-2643,-29,-16127,62,94,70
1774980579.959923,4990.0,-2658,-36,-16094,72,92,69
1774980579.959923,4990.0,-2648,-35,-16123,65,110,61
1774980579.959923,4990.0,-2619,-83,-16109,66,95,66
1774980579.959923,4990.0,-2643,-70,-16130,77,121,44
1774980579.959923,4990.0,-2626,-57,-16139,84,115,60
1774980579.959923,4990.0,-2645,-89,-16135,92,93,58
1774980579.959923,4990.0,-2649,-79,-16132,72,118,64
1774980579.959923,4990.0,-2654,-68,-16115,59,74,67
